Item;Oracion;Lenguaje
245;Nadie remienda un vestido viejo con un retazo de tela nueva, porque el remiendo fruncirá el vestido y la rotura se hará peor.;Esp
246;Ni tampoco se echa vino nuevo en odres viejos. De hacerlo así, se reventarán los odres, se derramará el vino y los odres se echarán a perder. Más bien, el vino nuevo se echa en odres nuevos, y así ambos se conservan.;Esp
247;Mientras él les decía esto, un dirigente judío llegó, se arrodilló delante de él y le dijo: ?Mi hija acaba de morir. Pero ven y pon tu mano sobre ella, y vivirá.;Esp
248;Jesús se levantó y fue con él, acompañado de sus discípulos.;Esp
249;En esto, una mujer que hacía doce años que padecía de hemorragias se le acercó por detrás y le tocó el borde del manto.;Esp
250;Pensaba: «Si al menos logro tocar su manto, quedaré sana ».;Esp
251;Jesús se dio la vuelta, la vio y le dijo: ?¡Ánimo, hija! Tu fe te ha sanado. Y la mujer quedó sana en aquel momento.;Esp
252;Cuando Jesús entró en la casa del dirigente y vio a los flautistas y el alboroto de la gente,;Esp
253;les dijo: ?Retiraos. La niña no está muerta, sino dormida. Entonces empezaron a burlarse de él.;Esp
254;Pero, cuando se les hizo salir, entró él, tomó de la mano a la niña, y esta se levantó.;Esp
255;La noticia se divulgó por toda aquella región.;Esp
256;Al irse Jesús de allí, dos ciegos lo siguieron, gritándole: ?¡Ten compasión de nosotros, Hijo de David!;Esp
257;Cuando entró en la casa, se le acercaron los ciegos, y él les preguntó: ?¿Creéis que puedo sanaros? ?Sí, Señor —le respondieron.;Esp
258;Entonces les tocó los ojos y les dijo: ?Que se haga con vosotros conforme a vuestra fe.;Esp
259;Y recobraron la vista. Jesús les advirtió con firmeza: ?Aseguraos de que nadie se entere de esto.;Esp
260;Pero ellos salieron para divulgar por toda aquella región la noticia acerca de Jesús.;Esp
261;Mientras ellos salían, le llevaron un mudo endemoniado.;Esp
262;Así que Jesús expulsó al demonio, y el que había estado mudo habló. La multitud se maravillaba y decía: «Jamás se ha visto nada igual en Israel».;Esp
263;Pero los fariseos afirmaban: «Este expulsa a los demonios por medio del príncipe de los demonios».;Esp
264;Jesús recorría todos los pueblos y aldeas enseñando en las sinagogas, anunciando las buenas nuevas del reino y sanando toda enfermedad y toda dolencia.;Esp
265;Al ver a las multitudes, tuvo compasión de ellas, porque estaban agobiadas y desamparadas, como ovejas sin pastor.;Esp
266;«La cosecha es abundante, pero son pocos los obreros —dijo a sus discípulos—.;Esp
267;Rogad, por tanto, al Señor de la cosecha que envíe obreros a su campo».;Esp
268;Reunió a sus doce discípulos y les dio autoridad para expulsar a los espíritus malignos y sanar toda enfermedad y toda dolencia.;Esp
269;"Estos son los nombres de los doce apóstoles: primero Simón, llamado Pedro, y su hermano Andrés; Jacobo y su hermano Juan, hijos de Zebedeo;";Esp
270;"Felipe y Bartolomé; Tomás y Mateo, el recaudador de impuestos ; Jacobo, hijo de Alfeo, y Tadeo;";Esp
271;Simón el Zelote y Judas Iscariote, el que lo traicionó.;Esp
272;Jesús envió a estos doce con las siguientes instrucciones: «No vayáis entre los gentiles ni entréis en ningún pueblo de los samaritanos.;Esp
273;Id más bien a las ovejas descarriadas del pueblo de Israel.;Esp
274;Dondequiera que vayáis, predicad este mensaje: “El reino de los cielos está cerca”.;Esp
275;Sanad a los enfermos, resucitad a los muertos, limpiad de su enfermedad a los que tienen lepra , expulsad a los demonios. Lo que habéis recibido gratis, dadlo gratuitamente.;Esp
276;No llevéis oro ni plata ni cobre en el cinturón,;Esp
277;"ni bolsa para el camino, ni dos mudas de ropa, ni sandalias, ni bastón; porque el trabajador merece que se le dé su sustento.";Esp
278;»En cualquier pueblo o aldea donde entréis, buscad a alguien que merezca recibiros y quedaos en su casa hasta que os marchéis de ese lugar.;Esp
279;Al entrar, decid: “Paz a esta casa”.;Esp
280;"Si el hogar se lo merece, que vuestra paz reine en él; y, si no, que la paz se vaya con vosotros.";Esp
281;Si alguno no os recibe bien ni escucha vuestras palabras, al salir de esa casa o de ese pueblo, sacudíos el polvo de los pies.;Esp
282;Os aseguro que en el día del juicio el castigo para Sodoma y Gomorra será más tolerable que para ese pueblo.;Esp
283;Os envío como ovejas en medio de lobos. Por tanto, sed astutos como serpientes y sencillos como palomas.;Esp
284;"»Tened cuidado con la gente; os entregarán a los tribunales y os azotarán en las sinagogas.";Esp
285;Por mi causa os llevarán ante gobernadores y reyes para dar testimonio a ellos y a los gentiles.;Esp
286;Pero, cuando os arresten, no os preocupéis por lo que vais a decir o cómo vais a decirlo. En ese momento se os dará lo que habéis de decir,;Esp
287;porque no seréis vosotros los que habléis, sino que el Espíritu de vuestro Padre hablará por medio de vosotros.;Esp
288;»El hermano entregará a la muerte al hermano, y el padre al hijo. Los hijos se rebelarán contra sus padres y harán que los maten.;Esp
289;Por causa de mi nombre, todo el mundo os odiará, pero el que se mantenga firme hasta el fin será salvo.;Esp
290;Cuando os persigan en una ciudad, huid a otra. Os aseguro que no terminaréis de recorrer las ciudades de Israel antes de que venga el Hijo del hombre.;Esp
291;»El discípulo no es superior a su maestro, ni el siervo superior a su amo.;Esp
292;Basta con que el discípulo sea como su maestro, y el siervo como su amo. Si al jefe de la casa lo han llamado Beelzebú , ¡cuánto más a los de su familia!;Esp
293;"»Así que no les tengáis miedo; porque no hay nada encubierto que no llegue a revelarse, ni nada escondido que no llegue a conocerse.";Esp
294;"Lo que os digo en la oscuridad, decidlo a plena luz; lo que se os susurra al oído, proclamadlo desde las azoteas.";Esp
295;No temáis a los que matan el cuerpo, pero no pueden matar el alma. Temed más bien al que puede destruir alma y cuerpo en el infierno.;Esp
296;"¿No se venden dos gorriones por una monedita? Sin embargo, ni uno de ellos caerá a tierra sin que lo permita el Padre;";Esp
297;y él tiene contados aun los cabellos de vuestra cabeza.;Esp
298;"Así que no tengáis miedo; vosotros valéis más que muchos gorriones.";Esp
299;»A cualquiera que me reconozca delante de los demás, yo también lo reconoceré delante de mi Padre que está en el cielo.;Esp
300;Pero a cualquiera que me desconozca delante de los demás, yo también lo desconoceré delante de mi Padre que está en el cielo.;Esp
301;»No creáis que he venido a traer paz a la tierra. No vine a traer paz, sino espada.;Esp
302;"Porque he venido a poner en conflicto »“al hombre contra su padre, a la hija contra su madre, a la nuera contra su suegra;";Esp
303;los enemigos de cada cual serán los de su propia familia”.;Esp
304;"»El que quiere a su padre o a su madre más que a mí no es digno de mí; el que quiere a su hijo o a su hija más que a mí no es digno de mí;";Esp
305;y el que no toma su cruz y me sigue no es digno de mí.;Esp
306;El que se aferre a su propia vida la perderá, y el que renuncie a su propia vida por mi causa la encontrará.;Esp
307;"»Quien os recibe a vosotros me recibe a mí; y quien me recibe a mí recibe al que me envió.";Esp
308;Cuando Jesús terminó de dar instrucciones a sus doce discípulos, se fue de allí a enseñar y a predicar en otros pueblos.;Esp
309;Juan estaba en la cárcel, y al enterarse de lo que Cristo estaba haciendo, envió a sus discípulos a que le preguntaran:;Esp
310;?¿Eres tú el que ha de venir, o debemos esperar a otro?;Esp
311;Les respondió Jesús: ?Id y contadle a Juan lo que estáis viendo y oyendo:;Esp
312;Los ciegos ven, los cojos andan, los que tienen lepra son sanados, los sordos oyen, los muertos resucitan y a los pobres se les anuncian las buenas nuevas .;Esp
313;Dichoso el que no tropieza por causa mía.;Esp
314;Mientras se iban los discípulos de Juan, Jesús comenzó a hablar a la multitud acerca de Juan: «¿Qué salisteis a ver al desierto? ¿Una caña sacudida por el viento?;Esp
315;Si no, ¿qué salisteis a ver? ¿A un hombre vestido con ropa fina? Claro que no, pues los que usan ropa de lujo están en los palacios de los reyes.;Esp
316;Entonces, ¿qué fuisteis a ver? ¿A un profeta? Sí, os digo, y más que profeta.;Esp
317;Este es de quien está escrito: »“Yo estoy por enviar a mi mensajero delante de ti, el cual preparará tu camino”.;Esp
318;"Os aseguro que entre los mortales no se ha levantado nadie más grande que Juan el Bautista; sin embargo, el más pequeño en el reino de los cielos es más grande que él.";Esp
319;Desde los días de Juan el Bautista hasta ahora, el reino de los cielos ha venido avanzando contra viento y marea, y los que se esfuerzan logran aferrarse a él.;Esp
320;Porque todos los profetas y la ley profetizaron hasta Juan.;Esp
321;Y, si queréis aceptar mi palabra, Juan es el Elías que había de venir.;Esp
322;El que tenga oídos, que oiga.;Esp
323;»¿Con qué puedo comparar a esta generación? Se parece a los niños sentados en la plaza que gritan a los demás:;Esp
324;"»“Tocamos la flauta, y no bailasteis; Cantamos por los muertos, y no llorasteis”.";Esp
325;»Porque vino Juan, que no comía ni bebía, y dicen: “Tiene un demonio”.;Esp
326;Vino el Hijo del hombre, que come y bebe, y dicen: “Este es un glotón y un borracho, amigo de recaudadores de impuestos y de pecadores ”. Pero la sabiduría queda demostrada por sus hechos».;Esp
327;Entonces comenzó Jesús a denunciar a las ciudades en que había hecho la mayor parte de sus milagros, porque no se habían arrepentido .;Esp
328;«¡Ay de ti, Corazín! ¡Ay de ti, Betsaida! Si se hubieran hecho en Tiro y en Sidón los milagros que se hicieron en medio de vosotras, ya hace tiempo que se habrían arrepentido con muchos lamentos.;Esp
329;Pero os digo que en el día del juicio será más tolerable el castigo para Tiro y Sidón que para vosotras.;Esp
330;Y tú, Capernaún, ¿acaso serás levantada hasta el cielo? No, sino que descenderás hasta el abismo . Si los milagros que se hicieron en ti se hubieran hecho en Sodoma, esta habría permanecido hasta el día de hoy.;Esp
331;Pero te digo que en el día del juicio será más tolerable el castigo para Sodoma que para ti».;Esp
332;En aquel tiempo Jesús dijo: «Te alabo, Padre, Señor del cielo y de la tierra, porque habiendo escondido estas cosas de los sabios e instruidos, se las has revelado a los que son como niños.;Esp
333;Sí, Padre, porque esa fue tu buena voluntad.;Esp
334;»Mi Padre me ha entregado todas las cosas. Nadie conoce al Hijo sino el Padre, y nadie conoce al Padre sino el Hijo y aquel a quien el Hijo quiera revelarlo.;Esp
335;»Venid a mí todos vosotros que estáis cansados y agobiados, y yo os daré descanso.;Esp
336;Cargad con mi yugo y aprended de mí, pues yo soy apacible y humilde de corazón, y encontraréis descanso para vuestra alma.;Esp
337;Por aquel tiempo pasaba Jesús por los sembrados en sábado . Sus discípulos tenían hambre, así que comenzaron a arrancar algunas espigas de trigo y comérselas.;Esp
338;Al ver esto, los fariseos le dijeron: ?¡Mira! Tus discípulos están haciendo lo que está prohibido en sábado.;Esp
339;Él les contestó: ?¿No habéis leído lo que hizo David en aquella ocasión en que él y sus compañeros tuvieron hambre?;Esp
340;Entró en la casa de Dios, y él y sus compañeros comieron los panes consagrados a Dios, lo que no se les permitía a ellos, sino solo a los sacerdotes.;Esp
341;¿O no habéis leído en la ley que los sacerdotes en el templo profanan el sábado sin incurrir en culpa?;Esp
342;Pues yo os digo que aquí está uno más grande que el templo.;Esp
343;Si vosotros supierais qué significa esto: “Lo que pido es misericordia y no sacrificios”, no condenaríais a los que no son culpables.;Esp
344;Sabed que el Hijo del hombre es Señor del sábado.;Esp
345;Pasando de allí, entró en la sinagoga,;Esp
346;donde había un hombre que tenía una mano paralizada. Como buscaban un motivo para acusar a Jesús, le preguntaron: ?¿Está permitido sanar en sábado?;Esp
347;Él les contestó: ?Si alguno de vosotros tiene una oveja y en sábado se le cae en un hoyo, ¿no la agarra y la saca?;Esp
348;¡Cuánto más vale un hombre que una oveja! Por lo tanto, está permitido hacer el bien en sábado.;Esp
349;Entonces le dijo al hombre: ?Extiende la mano. Así que la extendió y le quedó restablecida, tan sana como la otra.;Esp
350;Pero los fariseos salieron y tramaban cómo matar a Jesús.;Esp
351;Consciente de esto, Jesús se retiró de aquel lugar. Muchos lo siguieron, y él sanó a todos los enfermos,;Esp
352;pero les ordenó que no dijeran quién era él.;Esp
353;Esto fue para que se cumpliera lo dicho por el profeta Isaías:;Esp
354;"«Este es mi siervo, a quien he escogido, mi amado, en quien estoy muy complacido; sobre él pondré mi Espíritu, y proclamará justicia a las naciones .";Esp
355;"No disputará ni gritará; nadie oirá su voz en las calles.";Esp
356;No acabará de romper la caña quebrada ni apagará la mecha que apenas arde, hasta que haga triunfar la justicia.;Esp
357;Y en su nombre pondrán las naciones su esperanza».;Esp
358;Un día le llevaron un endemoniado que estaba ciego y mudo, y Jesús lo sanó, de modo que pudo ver y hablar.;Esp
359;Toda la gente se quedó asombrada y decía: «¿No será este el Hijo de David?»;Esp
360;Pero, al oírlo los fariseos, dijeron: «Este no expulsa a los demonios sino por medio de Beelzebú , príncipe de los demonios».;Esp
361;Jesús conocía sus pensamientos, y les dijo: «Todo reino dividido contra sí mismo quedará asolado, y toda ciudad o familia dividida contra sí misma no se mantendrá en pie.;Esp
