Item;Oracion;Lenguaje
116;“Jiꞌraajüin tü nümapüꞌükat Moisés namüin na jutuushinuukana sümaiwa paala, tü makat mayaa: ‘Nnojo pümaꞌüjaain sümaa wayuu nnojotkat puꞌwayuusein otta nnojoikai puꞌwayuusein’.;guc
117;Otta tanüiki tayakai jooluꞌu jümüin, müsü mayaa: Chi eekai niirakaain sümüin wane jierü sümaa keeꞌireein naaꞌin amaꞌüjirawaa sümaa, shiimüin sünain kaainjalain nia wanaa nümaa eekai nümaꞌüjaain sümaa wayuu nnojotkat nuꞌwayuusein.;guc
118;Jalia pia suulia kaainjalaa sükajee tü kasa piꞌrakat. Anasüje neꞌe amüloulire puulia waneesia poꞌu suulia pikerolüin chamüin Hadesmüin sümaa tü piamasükat poꞌu, chaa eemüinjachire pujutünüin eere süpülee tü ouktüsükalüirua.;guc
119;Jalia pia suulia kaainjalaa pia sükajee tü kasa paaꞌinrakat süka pajapü. Anasüje neꞌe amüloulire puulia waneesia pajapü suulia pikerolüin chamüin Hadesmüin sümaa tü piamasükat pajapü, chaa eemüinjachire pujutünüin eere süpülee tü ouktüsükalüirua.;guc
120;“Jiꞌraajüin tü nümapüꞌükat Moisés namüin na jutuushinuukana sümaiwa paala, tü makat mayaa: ‘Müleka nücheküle wane wayuu süpüleerua nuuꞌulaain suulia tü nuꞌwayuusekat, cheꞌojaasü nüshajüin wane karaloukta aapiria tü nuꞌwayuusekat sünain nuuꞌulaainjatüin shia’.;guc
121;Otta tanüiki tayakai jooluꞌu jümüin, müsü mayaa: Chi eekai nuuꞌulaain suulia nuꞌwayuuse, sümaa nnojolüin sümaꞌüjiraasüin nümaa wane wayuu naata nuulia, niꞌrala wayumüin sümüin. Süka jamüin, müleka kaꞌwayuusere tü jietkat süchikua, kaainjalasü. Je kasalajaneerü sümüin sümaꞌüjaain nümaa chi jekechikai suꞌwayuusein. Akaajaa chi wayuu kaꞌwayuusekai tü jierü ooꞌulaaushitkat, kaainjalashi niaꞌaya, je kasalajaneerü nümüin nümaꞌüjaain sümaa tü jierü ooꞌulaaushitkat.;guc
122;“Jiꞌraajüin tü nümapüꞌükat Moisés namüin na jutuushinuukana sümaiwa paala, tü makat mayaa: ‘Müleka pümüle nümüin Maleiwa, “Pansaasü tanüiki pümüin”, anasü müleka pikeraajüle shia’.;guc
123;Otta tanüiki tayakai jooluꞌu jümüin, müsü mayaa: Anakaja müleka lotüle pünüiki waneepia sümüin wayuu süpüshua sünain nnojolüinjachin püküjain alawaa. Nnojo neꞌe shiainjatüin pansaakat oꞌu pünüiki oꞌupalaa, maa aka suꞌupala tü kasa chakat iipünaa eere Maleiwa, süka chain nuluwataain Maleiwa,;guc
124;maa aka suꞌupala tü kasa yaakat mmaluꞌu, süka shiain akumajuushin nütüma Maleiwa, maa aka suꞌupala tü kasa chakat suluꞌu Jerusalén, süka shiain nepiain na wayuu aluwataaushikana nütüma Maleiwa,;guc
125;je maa aka pükajiraa piakai saaꞌu laülaain pia pümüiwa.;guc
126;Müleka paaꞌinrüinjatüle wane kasa, ‘Aa’ meeshi neꞌe pia. Je müleka nnojolüinjatüle paaꞌinrüin shia, ‘Nnojo’ meeshi neꞌe pia. Atüjaaneena aaꞌu jia sünain pansaain jünüiki sükajee tia. Chi eekai nikirajüin naata suulia tüü, nia chi Kamaꞌüraikai.;guc
127;“Jiꞌraajüin tü nümapüꞌükat Moisés namüin na jutuushinuukana sümaiwa paala, tü makat mayaa: ‘Müleka saaꞌinnüle wane kasa mojusü pümüin, anakaja müleka paaꞌinrüle shia sümüin tü aaꞌinrakat pümüin. Maa aka chi wayuu eekai niyuꞌlüin soꞌu wane wayuu, anasü shiyuꞌnnüle noꞌu. Je maa aka chi wayuu eekai niyuutüin sai wane wayuu, anasü shiyuutünüle nai’, makat.;guc
128;Otta tanüiki tayakai jooluꞌu jümüin, müsü mayaa: Nnojo keeꞌireein paaꞌin pasalawaa. Müleka süsheꞌetünüle puꞌupünaa sütüma wane wayuu eꞌrülü wayumüin, anasü müleka nnojorule püchekajüin shia. Shia anaka aluꞌu müleka pujununtaale süpüla süsheꞌetünüin tü waneꞌe.;guc
129;Je müleka süchuntünüle pümüin wane püsheꞌin saaꞌu paainjala, anasü müleka paapaleere tü sutujunakat.;guc
130;Je müleka pütaꞌünnüle süpüla eꞌikaa wane chisoui waneemüin kilómetro, anasü müleka piꞌikaleꞌere piama kilómetro.;guc
131;Je nümüin eekai cheꞌojaain kasa nümüin, püsülaja nümüin. Nnojo jeꞌiyein pia nuulia.;guc
132;“Jiꞌraajüin tü nümapüꞌükat Moisés namüin na jutuushinuukana sümaiwa paala, tü makat mayaa: ‘Anashii aire jüpüla na jüpüshi judíokana. Otta na jüꞌünüükana, anashii kanainre jaaꞌin naya’.;guc
133;Otta tanüiki tayakai jooluꞌu jümüin, müsü mayaa: Anashii aire jüpüla na jüꞌünüükana. Je anashii juchuntüle nümüin Maleiwa naaꞌu na eꞌrüliikana wayumüin jümüin;guc
134;süpüla jiꞌnnaajünüinjanain sünain nüchooin jia Maleiwa chakai iipünaa, süka nüntirüin nuwarala chi kaꞌikai je nüꞌitirüin tü juyakat sünainmüin wayuu eekai kaainjaralin je eekai anamiain.;guc
135;Müleka aire neꞌe jüpüla tü wayuu aikat apüla jia, shia neꞌe saaꞌinraka wayuu süpüshua. Mayaashiije kaainjaraliin naya, aisü napüla wayuu aikat apüla naya.;guc
136;Je müleka jüsaküle neꞌe na juwalayuukana namüiwa, shia neꞌe saaꞌinraka wayuu süpüshua. Aaꞌinnüsü tia natüma na manoujainsaliikana.;guc
137;Otta jiakana, anasü müleka aire wayuu süpüshua jüpüla maa aka naaꞌin chi Maleiwakai sünain alin shia nüpüla süpüshua.;guc
138;“Jalia jia suulia keeꞌireejüin jaaꞌin jiꞌnnüinjanain sütüma wayuu wanaa sümaa jaaꞌinrüin tü kasa anasü nüchekakat Maleiwa jüpüleerua. Müleka jaaꞌinrüle neꞌe shia suꞌupala wayuu süpüla jiꞌnnüinjanain sütüma, mawalaajuujeena jia nütüma chi Jüshikai Maleiwa chakai iipünaa.;guc
139;“Wanaa sümaa jüsülajüin sümüin wayuu eekai müliain, nnojo müin aka jia naaꞌin na wayuukana aapitkana süka kaasha suluꞌu tü ekirajüleekalüirua je suluꞌu tü wopukot süchiki tü kasa anasü naaꞌinrakat, süka wayuuin piama oꞌupünaachii naya. Shiimüin tü tamakat jümüin: Mayaashiije naꞌwaajünüin sütüma wayuu, nnojoleena aꞌwaajünüin naya nütüma Maleiwa.;guc
140;Otta jiakana, wanaa sümaa jüsülajüin sümüin wayuu eekai müliain, jaaꞌinra tia sujuuna wayuu süpüshua süpüla nnojolüin sütüjaain saaꞌu. Nia Maleiwa chi Jüshikai atüjaaka saaꞌu tü kasa anasü jaaꞌinrakat sujuuna wayuu. Nuwalaajeena jia sükajee tia.;guc
141;“Wanaa sümaa jüchuntüin nümüin Maleiwa, nnojo müin aka jia naaꞌin na wayuu alaayaakana. Ashaꞌwalaashii naya suꞌupala wayuu suluꞌu tü ekirajüleekalüirua je suluꞌu tü wopukot sünain achuntaa nümüin Maleiwa süka keeꞌireein naaꞌin eꞌnnaa sütüma wayuu. Shiimüin tü tamakat jümüin: Mayaashiije naꞌwaajünüin sütüma wayuu maaꞌulu yaa, nnojoleena aꞌwaajünüin naya nütüma Maleiwa mapeena.;guc
142;“Otta jiakana, wanaa sümaa jaashajaain nümaa Maleiwa, jüsürülaa jipialuꞌumüin süpüla jüchuntüinjanain nümüin sujuuna wayuu süpüshua. Chi Jüshikai Maleiwa, nütüjaajeerü aaꞌu tü jaaꞌinrakat sujuuna wayuu je nuwalaajeena jia sünainjee tia.;guc
143;Je tü jukuaippainjatkat sünain achuntaa nümüin Maleiwa, nnojoleerü müin aka sukuaippa wayuu eekai süchuntüin sümüin tü sümaleiwaseyaasükalüirua. Kaashajaaralii maꞌi naya. Aapüneerü, saaꞌin namüin, tü nachuntakat apüla sükajee kamaꞌain maꞌi naya sünain achuntaa.;guc
144;Otta jukuaippa jiakana, nnojoleerü müin aka nakuaippa. Süpülapünaa jüchuntüin, nütüjaa aaꞌut chi Jüshikai Maleiwa süpüshua tü cheꞌojaakat jümüin.;guc
145;“Meena jia jüchuntapa nümüin Maleiwa: Taata Maleiwa chakai iipünaa, kojutshaatashi pia watüma. Kasataalejese kojutüin pia sütüma wayuu süpüshua.;guc
146;Kasataalejese püntüin maalü waꞌakamüin sünain aluwatawaa. Keeꞌireesü waaꞌin soonooin wayuu süpüshua yaa mmaluꞌu sümaa pünüiki, maa aka soonooin tü aapieekalüirua chakat iipünaa.;guc
147;Anakaja müleka paapawaire wamüin weküin süpüla waneꞌewai kaꞌi.;guc
148;Anakaja motüle paaꞌin tü waainjalakat, maa aka wayakana sünain motüin waaꞌin sümaꞌüla eekai sümaꞌülapalain waya.;guc
149;Je nnojo piyüülajüin waya süpüla ooꞌulakünaa aaꞌin. Anasüje müleka puꞌtteꞌerüle waya nuulia chi Kamaꞌüraikai. Shia jüchuntiainjatka tia nümüin.;guc
150;Müleka motüle jaaꞌin tü saainjalakat wayuu eekai kaainjalain juulia, alatinneerü jaainjala juuliaya nütüma chi Jüshikai Maleiwa.;guc
151;Otta müleka nnojorule motüin jaaꞌin tü saainjalakat, nnojoleeria alatinnüin jaainjala juulia nütüma.;guc
152;“Wanaa sümaa jaamajüin, nnojotsü jaꞌyashinjatüin sünain juꞌupünaa tü aamüjaakat süpüla sütüjaainjatüin jaaꞌu wayuu. Shia nakuaippakaꞌaya na wayuu piama oꞌupünaachiikana tia. Shiimüin tü tamakat jümüin: Mayaashiije naꞌwaajünüin sütüma wayuu saaꞌu naamajüin maaꞌulu yaa, nnojoleena aꞌwaajünüin nütüma Maleiwa mapeena.;guc
153;Otta müshiꞌiya jiakana, wanaa sümaa jaamajüin, anakaja müleka jüpeinajaale juꞌwala sümaa juꞌlojooin juꞌupünaa,;guc
154;süpüla nnojolüinjatüin shiyaawatüin wayuu saaꞌu sünain jaamajüin. Nia chi Jüshikai Maleiwa nümüiwa atüjaaka jaaꞌu je nuwalaajeena jia sünainjee tia.;guc
155;“Anakaja müleka nnojorule jünaajaain kasa anasü yaa mmaluꞌu eere sheꞌe mma ajaꞌttirüinjatkat shia je eere suꞌluwajünüin.;guc
156;Müleka jaaꞌinrüle tü anasükat sümüin wayuu, naapeerü jümüin Maleiwa tü kasa anasü matüjainkat keꞌewaa, matüjainkat ajaꞌttaa, matüjainkat aꞌluwajünaa, süka nümaꞌanain shia Maleiwa chaa iipünaa.;guc
157;Je sükajee tia, acheküsü jülüjain jaaꞌin tü kasa anasü chakat iipünaa aapünüinjatkat jümüin. Nnojo jülüjain jaaꞌin waneepia tü kasa jünaajaakat yaa mmaluꞌu.;guc
158;“Otta tü woꞌukot, müsü aka saaꞌin suwarala luusa, süka weꞌrüin tü kasa wapüleeruakat sütüma. Müleka anale tü woꞌukot, weꞌrüin tü kasakat süpüshua sütüma.;guc
159;Akaajasa moꞌupaꞌale waya, müsatüsü tü mmapaꞌakat woꞌuluꞌu. Akaweeria müleka ulere tü jaaꞌinkat, jüüjüüjeena jia sünain aaꞌinraa tü anaakat. Otta müleka yarüttüle jaaꞌin, shieerü jaaꞌinraka tü mojusükat, nnojoleerü jaaꞌinrüin tü anaakat. Otta müleka ayatüle ulein tü jaaꞌinkat sümaa jiyouktüin tü yarüttüsükat, jaaꞌinreerü tü anaakat waneepia sümüin wayuu.;guc
160;“Maa aka kojutaꞌatüle piamashii laama nütüma chi aꞌyataaikai sünain alin nüpüla wane je sünain maalin nüpüla chi waneꞌe, meechi aka Maleiwa jütüma müleka shiale kachiiruain jaaꞌin tü washirüükat nuulialeꞌeya.;guc
161;“Nnojo jüshapataain aaꞌin saaꞌu tü jiküinjatkat je tü jüsüinjatkat, katüinjatkat atüma joꞌu, je saaꞌu tü kuluulu jaꞌatajatkat anainjatkat atüma jiyolojo. Tü talateetkat atüma jaaꞌin, nnojotsü shiain neꞌe tü eküülü katüinjatkat atüma joꞌu, nnojotsü shiain neꞌe tü kuluulu anainjatkat atüma jiyolojo.;guc
162;Jülüja jaaꞌin sukuaippa tü wuchiikalüirua. Mapünajüinsat shia je manaajaalasat shia shiküin, nnojotpaja eꞌrüin jamü shia, süka shikinnüin nütüma chi Jüshikai Maleiwa chakai iipünaa. Jialeeka jiakana, aaꞌinmajünüshii waneepia nütüma Maleiwa, süka alanaꞌaleein jia sünain kojutüin nütüma suulialeꞌeya tü wuchiikalüirua.;guc
163;Je tü shapawaakat aaꞌin, nnojoleerü kasain saapüin jümüin süpüla epijawaa.;guc
164;“¿Jamüsü jüshapajaakaꞌa saaꞌu tü jüsheꞌinjatkat? Jülüja jaaꞌin sukuaippa tü süsiikat tü wüitshiikat sünain anashantain maꞌi tü sünoꞌukot. Mayaainje nnojolüin aꞌyataain je nnojolüin saainjüin süsheꞌin,;guc
165;alanaꞌaleesia maꞌi sünain anachonin shiyolojo suulialeꞌeya sünoꞌu nüsheꞌin Salomón chi washitshaanakai sülaülashikai mma paala sümaiwa.;guc
166;¿Jamüsü nnojotkaꞌa jünoujain sünain jaaꞌinmajünüin nütüma Maleiwa? Tü süsiikat, anashaatasü maꞌi sünoꞌu nütüma Maleiwa, mayaasüje julumaatüin shia sümaa saꞌajünüin mapa. Müshiꞌiya jiakana, aaꞌinmajünüshii nütüma suulialeꞌeya tü süsiikalüirua wüitshii.;guc
167;“Je sükajee tia, nnojo jüshapajaain aaꞌin sünain müin jünüiki: ‘¿Kasa weküinjatka? ¿Kasa wasüinjatka? ¿Kasa waꞌatüinjatka?’.;guc
168;Ashapataasü maꞌi naaꞌin na manoujainsaliikana waneepia saaꞌu kasa eekai müin aka tia. Aluꞌujasa jiakana, anakaja müleka nnojorule jüshapataain aaꞌin saaꞌu tia maa aka naaꞌin nayakana. Soto jaaꞌin sünain nütüjaain saaꞌu chi Jüshikai Maleiwa tü cheꞌojaakat jümüin je naaꞌinmajeena jia waneepia.;guc
169;Tamüshii jia waneꞌewaꞌi jukua: Müleka keejiale jümüin niainjachin chi Maleiwakai aluwataain jaaꞌu sümaa keeꞌireein jaaꞌin tü nüchekakat jüpüleerua, aapüneerü jümüin süpüshua tü cheꞌojaakat jümüin.;guc
170;Je sükajee tia, nnojo jüshapajaain aaꞌin saaꞌu tü alateetkat mapeena, süka wainmeerüin tü kasa jülüjüinjatkat jaaꞌin mapeena. Nnojotsü anain jüshapataale aaꞌin saaꞌu kasa wainma maaꞌulu yaa.;guc
171;“ ‘Kaainjarai nia’ anakaja nnojorule jümüin sümüin wane wayuu. Müleka jaaꞌinrüle tia, ‘Kaainjarai pia’ meechi chi Maleiwakai jümüin.;guc
172;Süka jamüin, müleka mamüliajule chi wayuukai jütüma, nnojoleena jia nümüliajüin Maleiwa. Je müleka jiyoujüle nia sünainjee wane wwatua neꞌe naainjala, akaweenia jiakana nütüma Maleiwa jaꞌitasü wwatuain neꞌe jaainjala.;guc
173;“Jia ayoojaakana waneepia na juwalayuukana, müshii aka jia naaꞌin wane wayuu eekai niꞌrüin yarüttüsü suluꞌu noꞌu chi nuwalakai sünain, ‘Tawalaa, anashi tayuꞌrule tü yarüttüsükat suluꞌujee poꞌu’, sünain nümüin nümüin. Otta nnojotsü nütüjaain aaꞌu sünain eein wane saꞌata wunuꞌu suluꞌu tü noꞌukalia maꞌi.;guc
174;Jiakana piamakana akuaippa, müleka juuꞌulaale suulia kaainjalaa, juunteerü jiiꞌiyatüin namüin na juwalayuukana sünain kaainjalain naya.;guc
175;“Tü kasa anasü akatannakat süpüla saapünüinjatüin nümüin Maleiwa, nnojo jujutüin shia sümüin wane erü, süka yarüttüin tü mürütkat noꞌuluꞌu Maleiwa. Müleka jaapüle shia sümüin, awataajeerü jünainmüin sünain sojottüin jia. Otta tü kasa anasükat, nnojo jojotüin shiaꞌaya sümüin püülükü, süka nnojolüin shiyaawatüin saaꞌu sünain akataluushin nümüin Maleiwa. Süꞌtküteerü aaꞌu neꞌe.;guc
176;“Anakaja müleka juchuntüle nümüin Maleiwa waneepia süka süpüshua jaaꞌin. Maa aka wane wayuu nuchuntüle, aapüna amüinchi. Maa aka wane wayuu mekeerüle, nünta anainrü tü nüchajaakat achiki. Maa aka wane wayuu nütaletüle miichoꞌu, ajutanna apüleechi.;guc
177;“¿Jamüsü jukuaippa jiakana namüin jüchonnii? Maa aka nüchuntüle pümüin wane pan chi püchonkai, ¿paapeerü wane ipa nümüin? Nnojo taa.;guc
178;Jama müleka nüchuntüle wane jime, ¿paapeerü wane wüi nümüin? Nnojo taa.;guc
179;Eerejeꞌe neꞌe wayuuin kaainjaraliin jia, atüjashii jia aapaa kasa anasü namüin na jüchooinkana. Nialeeka chi Jüshikai Maleiwa chakai iipünaa, alanaꞌaleeshia maꞌi sünain anamiain jümüin. Naapeerü kasa anasü jümüin müleka jüchuntüle nümüin.;guc
180;Anasü müleka jaaꞌinrüle tü anasükat sümüin wayuu, maa aka jücheküin saaꞌinreein tü anasükat jümüin. Shia aluwataanaka anain wayuu nütüma Moisés ooꞌulaka natüma na nünüikimaajanakana Maleiwa.;guc
181;“Chi eekai nnojolüin nünoujain tanain, nnojoleechi ountüin ekeroloo chamüin eere nuluwataain Maleiwa. Wainmeerü wayuu mekerolüinkat süka nnojolüin nanoujain tanain. Müshii aka naya saaꞌin wayuu eekai süneeküin oꞌunaa suluꞌu wopu eekai jerulüin saaꞌu mapüleein napüleerua. Otta na anoujashiikana tanain, nnojoleena wainmain. Müshii aka naya saaꞌin wayuu eekai süneeküin wopu eekai moulin jaꞌitasü kapüleein napüleerua. Anakaja müle aka jia naaꞌin na wayuu oꞌunakana suluꞌu wopu mouisü.;guc
182;“Jalia jia suulia jünoujain nanüiki na nünüikimaajanayaakana Maleiwa. Anamiayaashii naya sümaa keeꞌireein naaꞌin namalajirüin tü jünoulakat.;guc
183;Jütüjaajeena aaꞌu sünain naküjain alawaa sükajee tü kasa naaꞌinrakat jiꞌrüin. Jülüja jaaꞌin sukuaippa wane wunuꞌu. Müleka shiꞌnnüle süchon tü wunuꞌukot, atüjaaneerü aaꞌu kasain kachoin. Tü uuwakat, nnojotsü atpajünüin sünainjee wunuꞌu eekai keimsein, je tü süchonkot ‘higuera’, nnojotsü atpajünüin sünainjee wunuꞌu eekai eein neꞌe.;guc
184;Wane wunuꞌu eekai shikaajünüin achoin, anasü tü süchonkot, nnojotsü kachoin eekai mekaajuuin. Otta wane wunuꞌu eekai mekaajuuin süchon, nnojotsü kachoin eekai shikaajünüin.;guc
185;Süpüshua tü wunuꞌukolüirua eekai nnojolüin anain süchon, ashottüneerü sümaa sujutünüin soꞌu siki.;guc
186;Akaajaa na nünüikimaajanayaakana Maleiwa, jütüjaajeena aaꞌu sünain naküjüin alawaa sükajee tü kasa naaꞌinrakat jiꞌrüin.;guc
187;“Mayaasüje, ‘Senyotkalee, kojutüshi pia watüma’ jümüin tamüin, müleka nnojorule jaaꞌinrüin tü nüchekakat jüpüleerua chi Tashikai chakai iipünaa, nnojoleena ekerotüin jia chaꞌaya eemüinre nuluwataain.;guc
188;Je soꞌuweena tü kaꞌi süsaleetkat oꞌu wayuu saainjala nütüma Maleiwa, meerü wayuu wainma tamüin: ‘Senyotkalee, ¿nnojotsü shiimüin sünain laülaain waya pütüma sünain waküjapüꞌüin pünüiki, sünain wayuꞌlapüꞌüin yolujaa süleꞌeruꞌujee wayuu, je sünain waaꞌinrapüꞌüin tü kasa anasü nütüjakat apüleerua Maleiwa nümüiwa?’.;guc
189;Otta tayakai, meechi taya namüin: ‘Jia kaainjaraliikana, ¿joujanakai jia teꞌraajüin? Juꞌuna yaajee toulia’.;guc
190;“Chi wayuu eekai nüntüin tanainmüin, sünain naapajüin tü tekirajakat anain, sünain naaꞌinrüin waneepia tü taluwataakat anain nia, ¿kasa maka aka nia? Müshi aka nia naaꞌin wane wayuu eekai yalayalain süpüla aainjaa miichi. Nüpotüin tü mmakat süpüleerua tü nipiakat süpüla nükumajüinjatüin shia saaꞌu ipa.;guc
191;Je süntapa wane juya miyoꞌushaata sünainmüin tü miichikat sümaa katsüin tü jouktaikat, nnojotsü ojuttüin shia, süka ichein maꞌi sükumajia.;guc
192;Akaajasa chi wayuu eekai naapajüin tü tekirajakat anain sünain nnojolin naaꞌinrüin tü taluwataakat anain, müshia aka nia naaꞌin wane wayuu eekai matüjain süpüleerua aainjaa miichi. Nükumajüin tü miichikat saaꞌu mma neꞌe sünain nnojolin nüpotüin tü mmakat süpüleerua tü nipiakat.;guc
193;Je süntapa wane juya miyoꞌushaata sünainmüin tü miichikat sümaa katsüin tü jouktaikat, ojuttüsü shia”, nümakalaka Jesús namüin.;guc
194;Je kettaapa nünüiki Jesús sünain ekirajaa tü wayuukolüirua chaꞌaya saaꞌu tü namünakat, ponusü maꞌi naaꞌin na wayuukana tü nünüikikat,;guc
195;süka shiyaawatüin saaꞌinyaka naaꞌu sünain niꞌitaaushin nütüma Maleiwa süpüla ekirajaa nünüiki, süka nnojolüin müin aka naaꞌin na karalouktamaajanakana.;guc
196;Je nüshakatapa Jesús saaꞌujee tü namünakat, oꞌunüsü wayuu watta saalin nümaa.;guc
197;Arütkaashi nünainmüin wane wayuu mayeinshi sütüma ajaꞌttaa ata. Asapainyoꞌukashi nia nümülatuꞌu Jesús sünain nüchuntüin nümüin: —Senyotkalee, müinka pücheküle, piiyaja taya —nümakalaka chi wayuukai.;guc
198;Niyurulakalaka joo nütüna Jesús nünainmüin chi ayuuishikai sünain naapaain nia. —Tacheküin süpüleerua anainjachin pia —nümakalaka nümüin. Anaichipa joo chi wayuukai. Nnojolüitpa ajaꞌttüin tü nütakat.;guc
199;Aashajaashi joo Jesús nümüin chi wayuukai nüchikua: —Otta müshia jooluꞌu, nnojo püküjain sümüin wayuu püchiki sünain teiyajüin pia. Puꞌuna palajana eemüin chi sacerdotekai süpüla piiꞌiyatüinjatüin nümüin tü pütakat süpüla naapüinjatüin nümüin Maleiwa tü mürüt ouktajatkat saaꞌu anaichipain pia, maa aka tü nuluwataakat anain Moisés paala sümaiwa. Je sükajee tia, sütüjaajeechi aaꞌu pia wayuu sünain anaichipain pia süpüla saꞌakainjachin pia püchikua —nümakalaka Jesús nümüin.;guc
